bidder_id,outcome,total_country,total_device,total_auction,per_auction_avg_country,per_auction_avg_device,per_auction_avg_auction,per_auction_avg_bid_,total_bid,total_merchandise,total_ip,total_url,per_auction_avg_merchandise,per_auction_avg_ip,per_auction_avg_url
55abcd1b00c6b5b54633fc7e98f0110bwoy3v,0,85,353,79,3.72151898734177,10.0379746835443,1,23.0126582278481,1818,1,785,978,1,14,13.8860759493671
5065622236cf204c8da8f93e7b01c88bkp46s,NA,4,4,4,1,1,1,1.25,5,1,4,2,1,1,1
ae6b5a81647cc9d32279bb0adb4a5cfelupm5,NA,4,5,8,1,1.25,1,1.625,13,1,11,1,1,1.5,1
29337b9e8a92d9d5e6fd7ea23cb6df81blhyv,NA,3,47,16,1.125,7.1875,1,8.75,140,1,129,3,1,8.5625,1.75
6e8cd4699eedf0075cf5662e1fff3a857bycf,0,6,17,30,1,1.2,1,1.43333333333333,43,1,27,13,1,1.4,1.33333333333333
1918d7cc59cf6c455e81933615557ccdxb7pi,NA,23,123,107,1.01869158878505,1.97196261682243,1,2.42990654205607,260,1,210,28,1,2.26168224299065,1.83177570093458
a2f00eef4d9cbb71ec394d3951fa77c91og0c,NA,1,2,2,1,1,1,1,2,1,2,1,1,1,1
a356163fe7434d47b1c6480c87366394oaibe,NA,1,1,1,1,1,1,2,2,1,1,1,1,1,1
b2069a8031c9fd6b2e1981475e581baff7r5h,NA,4,45,43,1,1.90697674418605,1,2.32558139534884,100,1,79,54,1,2.25581395348837,2.2093023255814
51f5f4f3279817bec9153d2428c0e9af1txcz,NA,7,9,11,1,1,1,1.18181818181818,13,1,11,7,1,1.09090909090909,1.18181818181818
7fe34a652dab73b90d39f3d965cdb09b5jnh9,NA,66,654,520,1.13846153846154,6.71538461538462,1,19.5211538461538,10151,1,8099,1081,1,17.5057692307692,3.55769230769231
a97758e54681e53b4002bfb1c8ec0c96a02c1,NA,4,2,5,1,1,1,1,5,1,5,1,1,1,1
8126928a319468b6da5edce4097d2398xwita,0,11,46,3,4,16,1,29.3333333333333,88,1,81,4,1,27.3333333333333,2
7fb048b02686c6c214ae4e75ca8c2933p116o,NA,1,11,12,1,1.08333333333333,1,1.08333333333333,13,1,9,7,1,1.08333333333333,1.08333333333333
fc16d4c09402fb2f283af936f149d601n2vul,NA,7,88,103,1.03883495145631,2.16504854368932,1,2.59223300970874,267,1,162,54,1,2.39805825242718,1.71844660194175
8a77664c3b50d62db12dc0cd30aa8c2e6jkn7,NA,3,9,10,1,1.1,1,1.1,11,1,10,8,1,1.1,1.1
a4ebed147d656108e306167b2fce5bd32oi58,NA,43,203,193,1.09844559585492,3.05699481865285,1,4.18652849740933,808,1,709,79,1,3.96373056994819,2.89119170984456
5b45b150b6b683a98b5bc19c4214f44cvzru7,0,1,2,1,1,2,1,2,2,1,2,1,1,2,1
e99e0e100504ef26a06334f996db6d55t7k47,NA,14,44,18,1.5,2.88888888888889,1,4,72,1,65,25,1,3.66666666666667,2.11111111111111
f35082c6d72f1f1be3dd23f949db1f577t6wd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
591ef8d73236d150c32716359a61ff2auk6y6,0,2,4,4,1,1,1,1.5,6,1,4,3,1,1,1
f876e3be4038da62f49234ee498feb732gdcl,0,1,2,2,1,1,1,1,2,1,2,2,1,1,1
55533c2e8cebb94e6565d9261b4d3e5021tp1,NA,6,19,20,1.2,1.95,1,2.9,58,1,49,38,1,2.9,2.65
06c281e31f83dcfd3fe70d2ee2d66bc7e6fw6,0,1,2,2,1,1,1,1,2,1,2,2,1,1,1
b094531590263ea270de70d5b80f6fae40iqy,NA,64,273,344,1.26453488372093,2.17441860465116,1,2.76162790697674,950,1,649,654,1,2.39825581395349,2.56104651162791
de5e89c3bb69139f3040bef55b41421c5vpcu,NA,5,12,6,1.33333333333333,2,1,2,12,1,12,4,1,2,1.33333333333333
e19005dc8fc436434f07c5f8c4685ddb9a1t0,NA,2,2,2,1,1,1,2,4,1,4,3,1,2,1.5
f61d93fddb01d2d89a85a132c649aa90lj1z6,0,3,8,9,1,1,1,1,9,1,9,6,1,1,1
81a5da4968bf47498e9644870d00f23f6g00r,NA,1,3,9,1,1,1,1,9,1,8,1,1,1,1
ddd3acbe3f38873dcb9831f7249d86c0o6cly,NA,8,169,98,1.03061224489796,6.06122448979592,1,20.1530612244898,1975,1,1694,38,1,18.7448979591837,1.43877551020408
20d31f20169e8612fe13818891f88a83r66gm,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3a1413db4466e92900393e64a7544a71ip7q0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fae553f133602fba6e9e6051dfb27fefkruax,1,9,14,46,1,1.8695652173913,1,5.47826086956522,252,1,112,2,1,3.6304347826087,1
7a9b6a21115c0e4511c1dd688beffad2ceq9x,NA,1,2,2,1,1,1,1,2,1,1,2,1,1,1
493588b5f3249d6ca3c552875b09e7e1ye0v0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9022e0e85539aabe9939ee7cf6d673a2celv4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6421fcfd7c2b5c0ae4a7fe75f960e378pf4ht,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a64afbb3c053e8cccc58ce09a2e71a5205u6z,NA,16,344,183,1,6.60655737704918,1,17.0327868852459,3117,1,2656,29,1,16.1693989071038,1.19672131147541
d85d3ee9861de487522a9de004104ffar6ggw,NA,4,4,3,1.66666666666667,1.66666666666667,1,2,6,1,5,4,1,1.66666666666667,1.66666666666667
8c07083331a97da1b8a99cea75775401m0a0r,NA,36,197,155,1.41935483870968,3.52903225806452,1,7.81290322580645,1211,1,470,568,1,4.38064516129032,5.29032258064516
c4b57916add42b938349b39cf16eb045mlyeh,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96f428c4d51b38d861357992871f4a0e8e23b,NA,1,1,10,1,1,1,4.4,44,1,1,1,1,1,1
2daa71f0d138b8c2d61583d3b98a25e1mjp9c,0,2,2,2,1,1,1,1,2,1,2,2,1,1,1
7c40c5782b666f74f2f4d276ce7743dbvbag9,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90fa38142498fc5127298235fd6be8f7fqeen,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466f14294f0c588cab3741348f8f45afro5pm,NA,50,260,399,1,2.73182957393484,1,3.72681704260652,1487,1,1212,988,1,3.40601503759398,3.14035087719298
747163ca72e80dd830132474bd3492e7tmay6,NA,15,118,94,1,2.86170212765957,1,4.29787234042553,404,1,316,205,1,3.74468085106383,2.98936170212766
75d65dcd2a6c309fb4a29752d95a17c1tfkc4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03aafab9868455b78f0723eda86698ba9v9rm,0,77,396,371,1.20485175202156,6.65498652291105,1,29.0458221024259,10776,1,4720,190,1,14.7196765498652,2.88948787061995
8f82564140a7b9609ee94cbce464d1531jt2q,NA,12,58,68,1,1.63235294117647,1,1.83823529411765,125,1,111,28,1,1.73529411764706,1.70588235294118
e25c9a1eee3ba289b391d026a41547b7drlhk,NA,25,48,41,1.51219512195122,1.70731707317073,1,1.75609756097561,72,1,70,2,1,1.73170731707317,1.17073170731707
f12120e467869d3d5dbf7c7d0566a8e7bmmhk,0,1,1,1,1,1,1,2,2,1,2,1,1,2,1
d22298a7aa3d0e0eaaebcfa2c902f5e8ojdg8,NA,7,11,14,1,1.28571428571429,1,1.5,21,1,20,13,1,1.42857142857143,1.42857142857143
3835e3bbf9a17a33867860a9ba19621dp4wdc,0,4,10,17,1.11764705882353,1.52941176470588,1,1.82352941176471,31,1,27,8,1,1.76470588235294,1.29411764705882
a97593cabdfc92d0ea142d1c64f0cb70aa6cs,NA,19,68,52,1.26923076923077,2.26923076923077,1,2.65384615384615,138,1,80,40,1,2.21153846153846,2.03846153846154
d11fd809820372a5566f76da8a0a66233pl27,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7622d7085237d6b73d08e9d70ed11fe3u8mwm,0,5,10,10,1,1,1,1.3,13,1,11,1,1,1.1,1
ea31234f52f4571a62e8632fa569ff5ehxfe9,NA,2,7,10,1,1.1,1,1.1,11,1,10,7,1,1.1,1.1
44bc1c87245aac66d176620f6ac9611ddbcil,0,4,26,24,1,1.33333333333333,1,1.375,33,1,32,27,1,1.375,1.375
6b531ceeec5892121e04dcc6f89b10a70yqoq,0,85,528,229,1.64192139737991,9.02620087336244,1,38.2751091703057,8765,1,5995,3994,1,30.1004366812227,18.4410480349345
a79e5cf5820a4da81f2a57ecad441e74qs2xs,NA,8,30,28,1.32142857142857,1.57142857142857,1,1.60714285714286,45,1,43,24,1,1.60714285714286,1.53571428571429
2c1984b072f2ec50d793ebf622d1bd97aut7c,NA,2,1,8,1,1,1,1.125,9,1,8,2,1,1.125,1
60f85784108cf7d4874777cab46b159f0ifpa,NA,3,6,8,1,1.125,1,1.375,11,1,11,2,1,1.375,1.125
a3c2e0c9ba0d5fd25b9fbf513d7efcc3w2rjo,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a06311ea45de34bf667b79a92d13c764i6aiy,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a9dfcb763d03e4a1adc881c974a82e6f43gj5,NA,1,3,3,1,1,1,1,3,1,3,2,1,1,1
40848d51755dda8e1aa23ba52bfb1ab5ewrso,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8c6910cbee922c692c0c57c4b17de1765of30,NA,6,110,71,1,4.74647887323944,1,6.16901408450704,438,1,162,173,1,5.01408450704225,5.36619718309859
b7d55a6e333279ab388147c289a71fc9b50o9,NA,29,116,73,1.27397260273973,2.57534246575342,1,4.83561643835616,353,1,274,175,1,4.01369863013699,3.0958904109589
a9d1978a3989dd6947ed87c636c1ad65f9rwg,NA,1,11,3,1,3.66666666666667,1,9.33333333333333,28,1,5,6,1,2,2.66666666666667
83c9359ad94eab7f4b8fd582a6db4733frmsr,0,24,63,69,1.02898550724638,1.53623188405797,1,2.11594202898551,146,1,105,8,1,1.68115942028985,1.27536231884058
2159215947ede1b34d547888e835516dyq5xy,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
c809d46ee557563323450b743a713574b2mz7,NA,3,4,3,1,1.33333333333333,1,3,9,1,9,1,1,3,1
16065749457a14b26998fefca503c3ecf9og8,0,8,13,4,2,4,1,4.5,18,1,17,1,1,4.25,1
5cde95fab5d3eb8e105b89f927c1d939zlrb4,NA,1,6,1,1,6,1,25,25,1,20,2,1,20,2
c3d567f4af0d49fa9ddbdeea3bb0445f0ablr,NA,87,268,73,2.87671232876712,10.972602739726,1,30.9315068493151,2258,1,1370,10,1,20.6575342465753,1.12328767123288
c764ed656ca7049ea884d86d1698d056miw33,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8d81a8662517000d9598eefb38d842bcu9lce,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
8de1270cdae69fc973118c0211b14f59drhf5,NA,61,448,290,1.22413793103448,5.90344827586207,1,13.3758620689655,3879,1,2882,186,1,10.9896551724138,3.47931034482759
d6ebcf2149c311d221b233b268870b3d5gfe2,0,2,2,5,1,1,1,1,5,1,3,2,1,1,1
8563006d328a5a71726dba446c78b11065bc4,NA,52,453,161,1.27329192546584,5.18633540372671,1,35.7577639751553,5757,1,3909,1112,1,24.9503105590062,8.96894409937888
a1a9ee6e8b51571d014073a1c3e300e35t38m,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ebca29813f2bffe95c03031931f17e76qidik,NA,22,14,97,1,2.21649484536082,1,7.57731958762887,735,1,172,4,1,4.30927835051546,1.04123711340206
367c1d9e1a6b4e19b8b99db9f057ce2cb2tzi,NA,5,3,24,1,1.08333333333333,1,3.66666666666667,88,1,5,8,1,1,1.75
acc881b93664334ee1322370057ac8f1dr1oc,NA,1,2,2,1,1.5,1,3,6,1,2,2,1,1.5,1.5
3cad1225faf0374e54eb86784f86b875ry2gf,NA,14,38,18,1.33333333333333,2.55555555555556,1,4.05555555555556,73,1,54,35,1,3.44444444444444,2.5
cc65130d5d622c26f65fb52e54a8f3fdghwu6,NA,10,27,31,1,1.16129032258065,1,1.25806451612903,39,1,35,24,1,1.19354838709677,1.2258064516129
a9f6c6d2cf36330533973313d8197b45ur8dw,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba7234e170a64fd24634d4318de850804q80p,NA,51,140,143,1.20979020979021,1.8041958041958,1,2.22377622377622,318,1,254,219,1,2.02797202797203,1.97902097902098
05606b484938640c4309fd9d286fea3fifen9,NA,3,27,20,1,2.65,1,3.65,73,1,62,2,1,3.3,1.05
649ffc8c842fe201866a3a3f2eeafb4aybjty,NA,2,5,5,1,1,1,1,5,1,5,1,1,1,1
c50c611f2dd6b9a084658694edfc62a418fpj,NA,15,79,51,1.03921568627451,3.11764705882353,1,4.05882352941176,207,1,163,8,1,3.70588235294118,1.43137254901961
e2221baef94890b29ad0f5e30bc8eda49rmmf,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dffbb76a54c8e17863cfaa5d6e0345fdu3czg,NA,5,11,6,1.16666666666667,2,1,2.33333333333333,14,1,13,11,1,2.16666666666667,2.16666666666667
8a958e0092f6ca984107ea6c3975f806c59m2,0,1,3,1,1,3,1,3,3,1,3,2,1,3,2
21b9c0aeb6ed37736d266482b7994af95x9wm,NA,30,301,377,1.13527851458886,6.27055702917772,1,15.5013262599469,5844,1,1571,125,1,11.0053050397878,4.89920424403183
6db047b1bdd342c09ecf9f5eecccaa4fy5l0q,0,32,351,258,1.10077519379845,5.87596899224806,1,13.6046511627907,3510,1,2220,1056,1,10.3294573643411,7.58527131782946
6127ca0d14aa64b8d6613200afdb42678ed2e,NA,7,171,149,1.08053691275168,5.38926174496644,1,15.2348993288591,2270,1,2038,90,1,14.8657718120805,1.69127516778523
9b322abf227133640f9da745367a02ba6atqd,NA,10,16,23,1.04347826086957,1.30434782608696,1,1.52173913043478,35,1,30,16,1,1.47826086956522,1.39130434782609
497ef6187e03fd9d4387ac436461a40f982dq,0,3,3,11,1,1.27272727272727,1,1.72727272727273,19,1,18,3,1,1.72727272727273,1.09090909090909
c979898ec4012f0933c38a6bec19c92cvmlq6,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1e205ab4cdf20b80dc37174fdd718c58auhmv,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2be74cad3b8ac977eb10599527e62963qnifu,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
827aad6a9f94cfef387be99a446617700j4h2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b97595b60dd0fd0ae15f05e482283fe5pqcha,NA,4,56,49,1.02040816326531,2.36734693877551,1,4.44897959183673,218,1,177,114,1,4.20408163265306,3.24489795918367
bd1051e9b261d01bd7ecf194ce850e7e0kx9a,NA,4,27,31,1,1.45161290322581,1,1.80645161290323,56,1,49,12,1,1.70967741935484,1.38709677419355
de8943f2b113702c98ef695888b7d0c6my29p,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c37ca24bf25c6e8255cecf9786eef49bcx4is,NA,75,371,301,1.47176079734219,3.78073089700997,1,8.46179401993355,2547,1,1423,964,1,6.15282392026578,4.35548172757475
9774dc752f855f07b9c00eb7018b607c0ymxo,0,6,21,25,1,1.12,1,1.2,30,1,29,17,1,1.16,1.16
24108e769a15b155bd2d63c58368ae5946zhs,0,3,4,5,1.2,1.2,1,1.2,6,1,6,1,1,1.2,1
d6e2e64bdcbae2214700eff02b6949852pxc7,NA,1,1,8,1,1,1,3.5,28,1,1,1,1,1,1
ec32bbb8f705beddc9c26378cf176921l0n36,NA,1,3,1,1,3,1,3,3,1,3,2,1,3,2
d28160a20d059274936b41b4ae8018a0hczxt,NA,1,13,17,1,1.52941176470588,1,2.05882352941176,35,1,32,17,1,1.94117647058824,1.76470588235294
3f940f483a3b8a1e89c902810846c94ddlogw,NA,40,172,138,1.08695652173913,3.1231884057971,1,4.2536231884058,587,1,471,91,1,3.85507246376812,2.68840579710145
7136279593560ad47f192b89fba55617vsiuu,NA,1,8,7,1,1.28571428571429,1,1.28571428571429,9,1,9,8,1,1.28571428571429,1.28571428571429
6739bf5df0002d3b5e408dfc93cdc6e9hoko2,NA,37,100,63,1.79365079365079,2.82539682539683,1,3.25396825396825,205,1,165,84,1,3,2.74603174603175
d588f4c51e67a340d1991a8130ee0b56hy0r0,0,115,846,232,2.27155172413793,13.4051724137931,1,61.0818965517241,14171,1,5982,7521,1,29.2672413793103,34.2456896551724
94827025fa74fbf81bb9a0dd9772509eby6zd,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7150b10ad0d8c3135b1d9be0260e0669wo7t5,NA,1,9,8,1,1.375,1,1.5,12,1,11,2,1,1.5,1.25
9d3fdf5e6165d69f0df3edd95404c3152zsmr,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4d492abda420632b164e07cddb8b6c8brwe51,NA,1,1,2,1,1,1,1,2,1,1,1,1,1,1
cd60a92e0b2dee61fea24106c98e2d22efoeg,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2eefbead37f248d583886416061d3b80b5zv7,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c21544e4b17195173e49db39ececc808q2lhy,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85d1969db6b8378747b1c3c9db15e902ynmv0,NA,8,61,39,1,2.30769230769231,1,2.64102564102564,103,1,90,67,1,2.53846153846154,2.30769230769231
e4a15ac6f7cada6feb7b88a637f65661i5tc5,NA,2,12,16,1,1.125,1,1.125,18,1,17,1,1,1.125,1
5ef1e0fba4548ae152a9b5765cfbbd64we8mh,NA,5,62,18,1.11111111111111,7,1,8.88888888888889,160,1,96,50,1,6.5,3.94444444444444
671474b2db2e7d4322374b5c53341e49i278s,NA,12,36,39,1,1.23076923076923,1,1.51282051282051,59,1,49,23,1,1.30769230769231,1.28205128205128
487d124d03b63cb87f4cd60b50d574d5hnc12,NA,5,7,8,1,1,1,1.25,10,1,8,4,1,1.125,1
179b8e5533bf506998886ae2f5f0d328rwrbk,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b8f907c27d6505238a4a98bd5088ac30npcjn,NA,2,49,31,1,3.35483870967742,1,3.70967741935484,115,1,38,44,1,3.09677419354839,2.7741935483871
5a84baa33ec8251e104b52d1d8a739c0ti0kn,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
260568e07963ce8351f3313bd7b9b0e2vonva,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7f2868a32952079dff53a1b7f538ddf9c2wdh,NA,60,277,342,1.19298245614035,3.42690058479532,1,5.16666666666667,1767,1,1388,812,1,4.88304093567251,4.28070175438596
6d381a45642549721a41dda031a43233h71lf,NA,11,12,10,1.2,1.2,1,1.3,13,1,12,1,1,1.2,1
c5f43bafc7219a9edeb07f68d4d5c753d1hhv,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9372e27ce85a8c8b9460b87c37cf55ecqjjkd,0,8,78,49,1,2.93877551020408,1,3.42857142857143,168,1,106,60,1,2.95918367346939,2.77551020408163
802ad343f940c4eaa7e3ba6f2b755fcccybto,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92af1e40713e077ef87f5352fb56772fjnzm7,NA,26,702,539,1.0278293135436,5.96846011131725,1,6.38961038961039,3444,1,3342,54,1,6.36920222634508,4.99628942486085
c6453f296ce36005d7e7e67e159e1b7cdbmus,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b3dd575821661bec07367a083af2bceb70717,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
315ab9b250dfc8c11c45bf35635e78f2efelp,NA,8,17,16,1.0625,1.1875,1,1.3125,21,1,19,4,1,1.25,1.1875
61093c578666a029ac4bbc254982626ae2k02,NA,13,62,70,1.02857142857143,1.42857142857143,1,1.52857142857143,107,1,87,28,1,1.5,1.32857142857143
53bad148aca9e3a191559054ccc1a840fks8c,NA,4,5,2,2.5,3,1,3,6,1,6,3,1,3,2
dfb23124fba16b7778f65c1c8d091f949jz0k,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c25075e2dfa4d730202390066a46bfa4mqeub,NA,30,2,97,1.03092783505155,1.27835051546392,1,13.7319587628866,1332,1,1113,9,1,12.4432989690722,1.08247422680412
a5cf606e159fbd30d7d100ced26cd6377bvzv,NA,19,158,183,1.00546448087432,2.70491803278689,1,3.36065573770492,615,1,493,263,1,3.15300546448087,2.91803278688525
bd91b27cb190e8fc08ce3ae1751ae076l6cna,NA,1,89,110,1,2.42727272727273,1,3.33636363636364,367,1,178,42,1,2.58181818181818,1.74545454545455
eb7da5c050ba41e8b1cfe1ed27a9b6d5wi0t6,NA,4,30,25,1,1.76,1,1.92,48,1,40,18,1,1.8,1.68
e7cd531ebb68967b810d2d778424e2b6plbbe,NA,7,49,39,1.25641025641026,4.76923076923077,1,10.3333333333333,403,1,105,97,1,6.97435897435897,5.92307692307692
9ba1bfd8dcff9a965913ad9f9588e3c329m0c,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c755d2832026bc2a6f5d2d6df5740f06mr3nj,0,2,11,9,1,1.33333333333333,1,1.66666666666667,15,1,11,4,1,1.55555555555556,1.22222222222222
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,NA,87,508,418,1.30382775119617,5.16028708133971,1,8.70095693779904,3637,1,2309,278,1,7.18181818181818,3.32775119617225
e1dab1cacb09b523cfcc9922270947f8xdjbx,NA,70,415,299,1.24414715719064,5.69565217391304,1,12.0802675585284,3612,1,2606,1002,1,9.66220735785953,4.32441471571906
fd57359ab0edf5a335c9adbf2a39d067m7dvq,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fbb0e610cfcf0ddf82398745d0099a3drlyd5,NA,1,15,12,1,1.41666666666667,1,1.41666666666667,17,1,16,13,1,1.41666666666667,1.41666666666667
f3d3c913b225bc6cdb98c60f0936f7cbj8k3a,0,1,1,2,1,1,1,1,2,1,2,1,1,1,1
21580623ea81c5b0b82aaf74890218e5mio2z,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1ba0cf37d0eff45cf1e55407930205b9oof2a,NA,89,405,272,2.41911764705882,5.73897058823529,1,9.70588235294118,2640,1,1096,1417,1,6.75735294117647,5.98161764705882
2309c383cd02db9409c9afb409c8b259crpqu,NA,2,17,5,1,5,1,16.6,83,1,27,1,1,6.4,1
e073cd48ba0f6f9b7d6a983cb260f8f3miffj,NA,50,300,198,1.82323232323232,8.44949494949495,1,13.4949494949495,2672,1,807,767,1,7.65656565656566,9.70707070707071
053cefb7e952bd81d7a6db267a121747te7lo,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1417f18e1824411ae430af81a0cdb474avvgj,NA,1,1,4,1,1,1,1,4,1,1,1,1,1,1
2307bb06855a6fe75ab56ee6b4a3860835di5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f7e3635c9a532fb9a60d6eda6eb7c7de3uqs2,0,2,33,41,1,1.51219512195122,1,1.73170731707317,71,1,8,22,1,1.17073170731707,1.4390243902439
9db8bcb1b8995abff2ee75c0b3c5332f61l6o,NA,6,22,23,1.04347826086957,1.47826086956522,1,1.65217391304348,38,1,33,7,1,1.60869565217391,1.26086956521739
887594466c554767a3a281ee83d41d88skcnn,NA,5,93,63,1,3.76190476190476,1,7.31746031746032,461,1,408,7,1,6.77777777777778,1.0952380952381
167b4f37a264b72feb0f559b650d1cbd3ox60,0,10,57,42,1,1.85714285714286,1,2.14285714285714,90,1,78,43,1,2,1.57142857142857
78cd571ed6b74c67bd660d2b9acf1c65obgpj,NA,3,3,4,1,1,1,1,4,1,3,2,1,1,1
b8e47f06aef714b37073e72ac40a8100mew9c,0,5,14,15,1,1.06666666666667,1,1.06666666666667,16,1,16,8,1,1.06666666666667,1.06666666666667
bf6f2ca50a3a6a3113681e754307aa4ehnd5j,0,3,12,12,1,1.5,1,1.58333333333333,19,1,15,12,1,1.5,1.5
a597c466ab9757c8b6b3f1da537303ccizhqj,NA,1,1,2,1,1,1,1,2,1,2,1,1,1,1
4030b00b24c40b96078fe4a4a692a108qo82u,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62c6339a623c02000fe8869af8e795645za5x,NA,2,2,1,2,2,1,2,2,1,2,2,1,2,2
bdeb5eed17a812d2c47176e30b8553ae2k06g,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a729aab0a6749dac1730f8a2e57c8f32htxkm,NA,91,614,612,1.39052287581699,5.35947712418301,1,7.76307189542484,4751,1,3193,3294,1,6.73202614379085,6.83006535947712
6531bde8d4decd9708ff4407ef95e887a26yi,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4013a826c070c794f6d1fc2fffa58c8cdu3y2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
d91a4421996dcf429f575e372915cdcedae6g,0,51,308,163,1.73006134969325,5.92024539877301,1,7.8159509202454,1274,1,783,86,1,5.97546012269939,3.73006134969325
9849c43ad3a30bd89ef1261be3df1dbbej7g3,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
904d3906784a275dc3b0378e398b4ea9d2zh6,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668d393e858e8126275433046bbd35c6tywop,0,154,1029,594,2.33670033670034,11.0942760942761,1,33.6498316498316,19988,1,10316,4527,1,24.3771043771044,11.9478114478114
cf9a1c3af63d1bc3f55728b4a06a5f46njrac,0,6,51,45,1.08888888888889,2.57777777777778,1,2.95555555555556,133,1,64,70,1,2.73333333333333,2.37777777777778
5d918efa27122fa7319cbb5e3252d5d2e6jt2,NA,3,5,4,1,1.25,1,3.75,15,1,5,3,1,1.25,1.25
1d856a83b64f1b1a14899b06ea788974gx62e,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
4b2c353b1331bc8eec4e18c5347ec18dq3fjb,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20662832566daffac929f803f0c236eaperht,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96182d77634d39d78de105e7cda186914whuo,NA,3,3,3,1,1,1,1.33333333333333,4,1,3,3,1,1,1
e0fde4b9b7ec14e80de3c811ecae157f6kqd9,0,13,88,77,1.19480519480519,2.14285714285714,1,2.54545454545455,196,1,147,15,1,2.36363636363636,1.84415584415584
a3ef8289a92196b07e2e7371bb111e3aom07k,0,3,2,4,1,1,1,1,4,1,4,1,1,1,1
c6c91f428ff300f560d859c88e9b219cfm49u,NA,2,143,37,1,13.4594594594595,1,24.8108108108108,918,1,542,483,1,21.5135135135135,14.1351351351351
acf0c7e76d8b92547bf0af51824ffa77f1dg3,NA,8,5,8,1.25,1.25,1,1.5,12,1,12,4,1,1.5,1.375
7d7d8a02b692b34d8d9ba077a3df5ef6550qr,NA,1,6,24,1,1.16666666666667,1,2.33333333333333,56,1,22,5,1,1.91666666666667,1.20833333333333
270658022a4c8b944e120cb84fa225a9jaisc,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4c341a39553faef07ddb917ea4e069ed0yi3y,0,5,31,38,1.02631578947368,1.39473684210526,1,1.39473684210526,53,1,45,20,1,1.39473684210526,1.28947368421053
ebbb88cb6d1db7ab729fe6d4a5c8e521j5dev,NA,1,48,15,1,5.13333333333333,1,5.86666666666667,88,1,81,3,1,5.73333333333333,1.13333333333333
0fe0faf68a3d1f6338098b57584474aff4r1z,NA,8,6,9,1,1,1,1,9,1,8,8,1,1,1
1cfde7425b75614ed7dde5a31b47ec723995i,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
